Date,0050,00631L,00662,00865B
2022-01-12,32.53462600708008,148.89999389648438,56.599998474121094,36.31999969482422
2022-01-13,32.697784423828125,150.14999389648438,56.599998474121094,36.31999969482422
2022-01-14,32.697784423828125,149.35000610351562,55.349998474121094,36.290000915527344
2022-01-17,33.067623138427734,151.9499969482422,55.349998474121094,36.189998626708984
2022-01-18,32.697784423828125,149.60000610351562,55.0,36.150001525878906
2022-01-19,32.30619430541992,146.35000610351562,53.75,36.220001220703125
2022-01-20,32.436729431152344,147.5,53.900001525878906,36.2400016784668
2022-01-21,31.714170455932617,141.4499969482422,52.29999923706055,36.34000015258789
2022-01-24,32.014312744140625,143.10000610351562,52.04999923706055,36.310001373291016
2022-01-25,31.491857528686523,138.14999389648438,51.150001525878906,36.31999969482422
2022-01-26,31.469629287719727,137.85000610351562,50.79999923706055,36.369998931884766
2022-02-07,31.636369705200195,141.5,52.79999923706055,36.369998931884766
2022-02-08,31.769758224487305,142.89999389648438,52.25,36.369998931884766
2022-02-09,31.880922317504883,145.60000610351562,53.20000076293945,36.470001220703125
2022-02-10,32.24774932861328,148.10000610351562,53.95000076293945,36.380001068115234
2022-02-11,32.22551727294922,147.5500030517578,52.29999923706055,36.45000076293945
2022-02-14,31.725299835205078,143.10000610351562,51.349998474121094,36.599998474121094
2022-02-15,31.580785751342773,142.0500030517578,51.20000076293945,36.47999954223633
2022-02-16,32.103240966796875,147.0,52.45000076293945,36.529998779296875
2022-02-17,32.12547302246094,147.35000610351562,52.20000076293945,36.52000045776367
2022-02-18,32.03654479980469,147.3000030517578,51.349998474121094,36.470001220703125
2022-02-21,31.969846725463867,146.9499969482422,50.599998474121094,36.470001220703125
2022-02-22,31.53632354736328,141.85000610351562,49.310001373291016,36.5
2022-02-23,31.625255584716797,143.75,50.25,36.5099983215332
2022-02-24,30.858243942260742,136.0500030517578,47.72999954223633,36.52000045776367
2022-02-25,30.791545867919922,136.4499969482422,50.04999923706055,36.68000030517578
2022-03-01,31.22507095336914,141.35000610351562,51.349998474121094,36.720001220703125
2022-03-02,31.04721450805664,140.4499969482422,51.0,36.66999816894531
2022-03-03,31.113910675048828,140.9499969482422,51.400001525878906,36.7599983215332
2022-03-04,30.780426025390625,137.9499969482422,50.5,36.81999969482422
2022-03-07,29.791099548339844,128.64999389648438,49.720001220703125,37.099998474121094
2022-03-08,29.157480239868164,123.0,48.400001525878906,37.09000015258789
2022-03-09,29.45761489868164,126.3499984741211,48.72999954223633,37.11000061035156
2022-03-10,30.313556671142578,133.10000610351562,50.04999923706055,37.09000015258789
2022-03-11,29.880023956298828,129.8000030517578,49.380001068115234,37.08000183105469
2022-03-14,29.880023956298828,130.14999389648438,49.16999816894531,37.18000030517578
2022-03-15,29.268640518188477,124.8499984741211,48.34000015258789,37.41999816894531
2022-03-16,29.390914916992188,125.9000015258789,49.75,37.45000076293945
2022-03-17,30.324665069580078,133.85000610351562,51.150001525878906,37.310001373291016
2022-03-18,30.257972717285156,132.85000610351562,51.04999923706055,37.16999816894531
2022-03-21,30.458059310913086,134.5500030517578,52.599998474121094,37.29999923706055
2022-03-22,30.413597106933594,135.0500030517578,52.70000076293945,37.380001068115234
2022-03-23,30.702619552612305,137.6999969482422,53.79999923706055,37.290000915527344
2022-03-24,30.680381774902344,137.39999389648438,53.5,37.40999984741211
2022-03-25,30.724849700927734,136.8000030517578,54.400001525878906,37.380001068115234
2022-03-28,30.3913631439209,134.3000030517578,54.45000076293945,37.61000061035156
2022-03-29,30.424713134765625,135.0500030517578,55.349998474121094,37.599998474121094
2022-03-30,30.802658081054688,137.9499969482422,55.849998474121094,37.380001068115234
2022-03-31,30.702619552612305,136.9499969482422,55.70000076293945,37.45000076293945
2022-04-01,30.446945190429688,135.3000030517578,55.0,37.5099983215332
2022-04-06,30.291318893432617,134.1999969482422,54.95000076293945,37.70000076293945
2022-04-07,29.746633529663086,129.0,53.599998474121094,37.650001525878906
2022-04-08,29.91337013244629,130.9499969482422,54.20000076293945,37.84000015258789
2022-04-11,29.446495056152344,126.5,53.0,37.880001068115234
2022-04-12,29.468730926513672,126.9000015258789,52.25,38.150001525878906
2022-04-13,30.024532318115234,131.14999389648438,52.45000076293945,37.900001525878906
2022-04-14,29.91337013244629,130.85000610351562,53.349998474121094,37.93000030517578
2022-04-15,29.40203285217285,126.30000305175781,52.5,38.040000915527344
2022-04-18,29.24640655517578,124.80000305175781,51.900001525878906,38.209999084472656
2022-04-19,29.34644889831543,126.69999694824219,52.70000076293945,38.189998626708984
2022-04-20,29.490962982177734,128.0,53.29999923706055,38.16999816894531
2022-04-21,29.513195037841797,128.85000610351562,53.349998474121094,38.20000076293945
2022-04-22,29.25752830505371,126.5999984741211,51.900001525878906,38.220001220703125
2022-04-25,28.73506736755371,120.44999694824219,50.400001525878906,38.34000015258789
2022-04-26,28.73506736755371,120.5999984741211,51.29999923706055,38.31999969482422
2022-04-27,28.13479995727539,116.3499984741211,49.470001220703125,38.380001068115234
2022-04-28,28.257078170776367,118.0,50.20000076293945,38.54999923706055
2022-04-29,28.62390899658203,120.5,50.95000076293945,38.540000915527344
2022-05-03,28.412700653076172,119.0999984741211,50.150001525878906,38.560001373291016
2022-05-04,28.412700653076172,119.6500015258789,50.04999923706055,38.59000015258789
2022-05-05,28.73506736755371,122.0,51.45000076293945,38.52000045776367
2022-05-06,28.15703010559082,117.30000305175781,49.25,38.880001068115234
2022-05-09,27.690156936645508,112.3499984741211,48.20000076293945,38.93000030517578
2022-05-10,27.567880630493164,112.55000305175781,47.29999923706055,38.81999969482422
2022-05-11,27.61234474182129,112.1500015258789,47.68000030517578,38.84000015258789
2022-05-12,26.956497192382812,106.8499984741211,45.86000061035156,38.90999984741211
2022-05-13,27.2010498046875,109.6500015258789,46.56999969482422,38.91999816894531
2022-05-16,27.345561981201172,110.6500015258789,47.369998931884766,38.970001220703125
2022-05-17,27.645694732666016,113.0,47.290000915527344,38.77000045776367
2022-05-18,27.945825576782227,115.30000305175781,47.900001525878906,38.779998779296875
2022-05-19,27.41225814819336,111.69999694824219,45.81999969482422,38.900001525878906
2022-05-20,27.712390899658203,113.94999694824219,45.91999816894531,38.81999969482422
2022-05-23,27.767969131469727,114.19999694824219,45.79999923706055,38.65999984741211
2022-05-24,27.45672035217285,111.30000305175781,45.20000076293945,38.54999923706055
2022-05-25,27.667924880981445,113.5999984741211,45.310001373291016,38.52000045776367
2022-05-26,27.323328018188477,111.30000305175781,45.189998626708984,38.5099983215332
2022-05-27,27.90135955810547,115.3499984741211,46.439998626708984,38.33000183105469
2022-05-30,28.579444885253906,120.5,48.150001525878906,38.040000915527344
2022-05-31,28.857345581054688,121.94999694824219,47.790000915527344,37.93000030517578
2022-06-01,28.712833404541016,121.19999694824219,47.61000061035156,38.0099983215332
2022-06-02,28.412700653076172,119.6500015258789,47.41999816894531,38.33000183105469
2022-06-06,28.612791061401367,120.80000305175781,47.86000061035156,38.439998626708984
2022-06-07,28.323774337768555,118.69999694824219,47.45000076293945,38.4900016784668
2022-06-08,28.63502311706543,121.25,48.119998931884766,38.5099983215332
2022-06-09,28.54609489440918,120.75,47.95000076293945,38.5
2022-06-10,28.257078170776367,118.75,46.959999084472656,38.58000183105469
2022-06-13,27.467838287353516,112.44999694824219,44.619998931884766,38.75
2022-06-14,27.423372268676758,112.19999694824219,43.93000030517578,38.720001220703125
2022-06-15,27.289976119995117,111.19999694824219,43.470001220703125,38.68000030517578
2022-06-16,27.234399795532227,109.44999694824219,44.34000015258789,38.689998626708984
2022-06-17,26.86756706237793,107.0999984741211,43.16999816894531,38.70000076293945
2022-06-20,26.62301254272461,103.5999984741211,43.29999923706055,38.650001525878906
2022-06-21,27.167701721191406,108.8499984741211,43.900001525878906,38.630001068115234
2022-06-22,26.567434310913086,103.9000015258789,43.90999984741211,38.630001068115234
2022-06-23,26.21171760559082,102.1500015258789,44.220001220703125,38.75
2022-06-24,26.26729965209961,104.0,45.279998779296875,38.65999984741211
2022-06-27,26.889801025390625,107.94999694824219,46.189998626708984,38.5
2022-06-28,26.634132385253906,106.0,45.849998474121094,38.5
2022-06-29,26.41180992126465,104.05000305175781,44.65999984741211,38.65999984741211
2022-06-30,25.744844436645508,98.3499984741211,44.31999969482422,38.630001068115234
2022-07-01,24.799978256225586,92.3499984741211,43.68000030517578,38.779998779296875
2022-07-04,24.555421829223633,91.5,44.150001525878906,38.77000045776367
2022-07-05,24.677698135375977,92.80000305175781,44.70000076293945,38.72999954223633
2022-07-06,24.199708938598633,88.44999694824219,45.22999954223633,38.77000045776367
2022-07-07,24.922252655029297,93.05000305175781,45.7599983215332,38.7599983215332
2022-07-08,25.17792320251465,94.80000305175781,46.2599983215332,38.7599983215332
2022-07-11,24.955602645874023,93.3499984741211,46.099998474121094,38.79999923706055
2022-07-12,24.355335235595703,88.5,45.40999984741211,38.88999938964844
2022-07-13,25.22238540649414,93.80000305175781,45.31999969482422,38.869998931884766
2022-07-14,25.344663619995117,95.25,45.060001373291016,38.81999969482422
2022-07-15,25.678144454956055,96.80000305175781,45.5099983215332,38.91999816894531
2022-07-18,25.791067123413086,98.30000305175781,46.560001373291016,38.93000030517578
2022-07-19,25.81365394592285,98.8499984741211,45.86000061035156,38.91999816894531
2022-07-20,25.983034133911133,100.0,47.290000915527344,38.880001068115234
2022-07-21,26.276626586914062,102.0999984741211,47.880001068115234,38.91999816894531
2022-07-22,26.378253936767578,102.30000305175781,48.18000030517578,38.900001525878906
2022-07-25,26.355669021606445,102.5999984741211,47.689998626708984,38.939998626708984
2022-07-26,26.1185359954834,101.0,47.290000915527344,38.97999954223633
2022-07-27,26.355669021606445,102.44999694824219,47.34000015258789,38.959999084472656
2022-07-28,26.400840759277344,102.6500015258789,48.290000915527344,38.9900016784668
2022-07-29,26.649263381958008,104.19999694824219,49.689998626708984,38.97999954223633
2022-08-01,26.570222854614258,103.94999694824219,49.849998474121094,39.04999923706055
2022-08-02,26.147071838378906,100.3499984741211,49.810001373291016,39.119998931884766
2022-08-03,26.305469512939453,101.0,49.95000076293945,39.04999923706055
2022-08-04,26.373353958129883,100.75,51.04999923706055,39.06999969482422
2022-08-05,27.040891647338867,106.0,51.54999923706055,39.09000015258789
2022-08-08,26.984315872192383,105.44999694824219,51.20000076293945,39.06999969482422
2022-08-09,26.96169090270996,105.75,51.0,39.040000915527344
2022-08-10,26.678834915161133,104.0,50.29999923706055,39.0099983215332
2022-08-11,27.165346145629883,107.80000305175781,51.849998474121094,39.0
2022-08-12,27.33505630493164,109.44999694824219,51.5,39.02000045776367
2022-08-15,27.58397102355957,111.1500015258789,52.29999923706055,39.04999923706055
2022-08-16,27.629222869873047,111.25,52.79999923706055,39.04999923706055
2022-08-17,27.640541076660156,111.4000015258789,52.75,39.06999969482422
2022-08-18,27.459510803222656,110.4000015258789,52.0,39.06999969482422
2022-08-19,27.504772186279297,110.80000305175781,52.099998474121094,39.09000015258789
2022-08-22,27.165346145629883,108.94999694824219,51.150001525878906,39.11000061035156
2022-08-23,26.746721267700195,106.19999694824219,50.04999923706055,39.2599983215332
2022-08-24,26.678834915161133,105.6500015258789,50.150001525878906,39.31999969482422
2022-08-25,26.92774772644043,107.80000305175781,50.54999923706055,39.34000015258789
2022-08-26,27.063518524169922,108.80000305175781,51.099998474121094,39.36000061035156
2022-08-29,26.373353958129883,103.0999984741211,48.810001373291016,39.52000045776367
2022-08-30,26.418607711791992,104.25,49.18000030517578,39.650001525878906
2022-08-31,26.610950469970703,105.6500015258789,48.77000045776367,39.599998474121094
2022-09-01,26.056556701660156,101.0,47.77000045776367,39.689998626708984
2022-09-02,25.773700714111328,99.4000015258789,48.349998474121094,39.77000045776367
2022-09-05,25.83027458190918,99.55000305175781,47.90999984741211,39.939998626708984
2022-09-06,25.99998664855957,99.9000015258789,48.2599983215332,40.06999969482422
2022-09-07,25.389019012451172,95.9000015258789,47.68000030517578,40.2400016784668
2022-09-08,25.57004737854004,98.0999984741211,48.86000061035156,40.189998626708984
2022-09-12,26.113126754760742,101.9000015258789,50.04999923706055,40.16999816894531
2022-09-13,26.2488956451416,102.8499984741211,50.650001525878906,40.16999816894531
2022-09-14,25.717130661010742,99.0,48.34000015258789,40.369998931884766
